Gene_Symbol,Uniprot_Acc,Omim ID,Ensemble Gene ID
ANGPTL3,Q9Y5C1,604774,ENSG00000132855
PMM1,Q92871,601786,ENSG00000100417
PMM2,O15305,601785,ENSG00000140650
SLC37A3,Q8NCC5,619137,ENSG00000157800
CCNB3,Q8WWL7,300456,ENSG00000147082
CSF2RA,P15509-7,306250,ENSG00000198223
CSF2RA,P15509-7,425000,ENSG00000198223
RNF128,Q8TEB7,300439,ENSG00000133135
CCNE2,O96020,603775,ENSG00000175305
BRK1,Q8WUW1-2,611183,ENSG00000254999
FABP2,P12104,134640,ENSG00000145384
NSUN3,Q9H649,617491,ENSG00000178694
PID1,Q7Z2X4-4,612930,ENSG00000153823
ZBED8,Q8IZ13,615253,ENSG00000221886
TRIAP1,O43715,614943,ENSG00000170855
SEC11A,P67812,618258,ENSG00000140612
SYS1,Q8N2H4,612979,ENSG00000204070
UPK2,O00526,611558,ENSG00000110375
CHCHD1,Q96BP2,608842,ENSG00000172586
IMPA1,P29218-3,602064,ENSG00000133731
MEA1,Q16626,143170,ENSG00000124733
AGPAT1,Q99943,603099,ENSG00000204310
ZNF174,Q15697,603900,ENSG00000103343
TRPC6,Q9Y210,603652,ENSG00000137672
EVA1A,Q9H8M9,618990,ENSG00000115363
COX5A,P20674,603773,ENSG00000178741
RPL21,P46778,603636,ENSG00000122026
SLC2A1,P11166,138140,ENSG00000117394
KLHL15,Q96M94,300980,ENSG00000174010
PPP1R8,Q12972,602636,ENSG00000117751
SLC39A3,Q9BRY0,612168,ENSG00000141873
NFE2L1,Q14494,163260,ENSG00000082641
RNF5,Q99942,602677,ENSG00000204308
BECN1,Q14457,604378,ENSG00000126581
DDT,P30046,602750,ENSG00000099977
MOB1B,Q7L9L4-2,609282,ENSG00000173542
SKA1,Q96BD8,616673,ENSG00000154839
S100A5,P33763,176991,ENSG00000196420
ABCG1,P45844-8,603076,ENSG00000160179
TRMT44,Q8IYL2,614309,ENSG00000155275
NUDT5,Q9UKK9,609230,ENSG00000165609
ALKBH7,Q9BT30,613305,ENSG00000125652
SAV1,Q9H4B6,607203,ENSG00000151748
CHCHD5,Q9BSY4,616978,ENSG00000125611
HMG20A,Q9NP66,605534,ENSG00000140382
CAPN8,A6NHC0,618777,ENSG00000203697
MYOC,Q99972,601652,ENSG00000034971
C6orf89,Q6UWU4-2,616642,ENSG00000198663
METTL7A,Q9H8H3,618338,ENSG00000185432
TIMM21,Q9BVV7,615180,ENSG00000075336
FTH1,P02794,134770,ENSG00000167996
NTRK2,Q16620-4,600456,ENSG00000148053
NTRK3,Q16288-3,191316,ENSG00000140538
TSPO,P30536,109610,ENSG00000100300
PIP,P12273,176720,ENSG00000159763
METAP1,P53582,610151,ENSG00000164024
AUP1,Q9Y679,602434,ENSG00000115307
LRRTM3,Q86VH5,610869,ENSG00000198739
TMEM65,Q6PI78,616609,ENSG00000164983
IDS,P22304,300823,ENSG00000010404
NDUFB5,O43674,603841,ENSG00000136521
APOBEC2,Q9Y235,604797,ENSG00000124701
AP3M2,P53677,610469,ENSG00000070718
AP3M1,Q9Y2T2,610366,ENSG00000185009
TMC6,Q7Z403,605828,ENSG00000141524
TGFB3,P10600,190230,ENSG00000119699
PGAP2,A8MYS5,615187,ENSG00000148985
B3GNT6,Q6ZMB0-3,615315,ENSG00000198488
TCL1B,O95988,603769,ENSG00000213231
RPS9,P46781,603631,ENSG00000170889
ATP6V1H,Q9UI12,608861,ENSG00000047249
ROMO1,P60602,618894,ENSG00000125995
ATRAID,Q6UW56-3,619682,ENSG00000138085
PDE6D,O43924,602676,ENSG00000156973
ACY3,Q96HD9,614413,ENSG00000132744
STAB1,Q9NY15,608560,ENSG00000010327
CHST10,O43529,606376,ENSG00000115526
S100P,P25815,600614,ENSG00000163993
S100A2,P29034,176993,ENSG00000196754
TOPAZ1,Q8N9V7,614412,ENSG00000173769
ARL2,P36404,601175,ENSG00000213465
DPM3,Q9P2X0-2,605951,ENSG00000179085
SLC35F6,Q8N357,619667,ENSG00000213699
RNASEH2B,Q5TBB1,610326,ENSG00000136104
GMCL1,Q96IK5,618627,ENSG00000087338
GYG2,O15488,300198,ENSG00000056998
SGMS2,Q8NHU3,611574,ENSG00000164023
RAD51B,C9JYJ0,602948,ENSG00000182185
ALG8,Q9BVK2,608103,ENSG00000159063
NUBP2,Q9Y5Y2,610779,ENSG00000095906
SLAMF7,Q9NQ25,606625,ENSG00000026751
ID3,Q02535,600277,ENSG00000117318
CYB5B,O43169,611964,ENSG00000103018
PET100,P0DJ07,614770,ENSG00000229833
STXBP2,Q15833,601717,ENSG00000076944
STXBP1,P61764,602926,ENSG00000136854
COMMD5,Q9GZQ3,608216,ENSG00000170619
HSPA13,P48723,601100,ENSG00000155304
VPS37C,A5D8V6,610038,ENSG00000167987
CCNC,P24863,123838,ENSG00000112237
CMPK1,P30085,191710,ENSG00000162368
PSMC2,P35998,154365,ENSG00000161057
PSMC4,P43686,602707,ENSG00000013275
PSMC1,P62191,602706,ENSG00000100764
SPATA5,Q8NB90,613940,ENSG00000145375
PSMC5,P62195,601681,ENSG00000087191
LETMD1,Q6P1Q0-7,619070,ENSG00000050426
ARL2BP,Q9Y2Y0,615407,ENSG00000102931
RPL31,P62899,617415,ENSG00000071082
RPL7L1,Q6DKI1,617417,ENSG00000146223
PBLD,P30039,612189,ENSG00000108187
MAP4,E7EVA0,157132,ENSG00000047849
MAP4,P27816-4,157132,ENSG00000047849
MAP4,P27816-6,157132,ENSG00000047849
MAP4,P27816-2,157132,ENSG00000047849
MAP4,P27816-3,157132,ENSG00000047849
CA12,O43570,603263,ENSG00000074410
COX15,Q7KZN9,603646,ENSG00000014919
TNFAIP8,O95379,612111,ENSG00000145779
RNF111,Q6ZNA4-3,605840,ENSG00000157450
VPS37B,Q9H9H4,610037,ENSG00000139722
GMDS,O60547,602884,ENSG00000112699
INSL4,Q14641,600910,ENSG00000120211
RELT,Q969Z4,611211,ENSG00000054967
MMP13,G5E971,600108,ENSG00000137745
THAP1,Q9NVV9,609520,ENSG00000131931
SLCO4C1,Q6ZQN7,609013,ENSG00000173930
WIPI1,Q5MNZ9,609224,ENSG00000070540
TUBD1,Q9UJT1,607344,ENSG00000108423
NFU1,Q9UMS0,608100,ENSG00000169599
EVI2B,B7Z4A7,158381,ENSG00000185862
KATNBL1,Q9H079,616235,ENSG00000134152
TESC,J3KPN1,611585,ENSG00000088992
APOO,Q9BUR5,300753,ENSG00000184831
SYNJ2BP,P57105,609411,ENSG00000213463
KLB,Q86Z14,611135,ENSG00000134962
ORM2,P19652,138610,ENSG00000228278
ORM1,P02763,138600,ENSG00000229314
E2F7,Q96AV8,612046,ENSG00000165891
GAMT,Q14353,601240,ENSG00000130005
NDUFA13,Q9P0J0,609435,ENSG00000186010
PTPRF,P10586,179590,ENSG00000142949
PTPRF,H0Y4H1,179590,ENSG00000142949
PTPRD,P23468-2,601598,ENSG00000153707
PTPRS,Q13332-6,601576,ENSG00000105426
SUDS3,Q9H7L9,608250,ENSG00000111707
POLG2,Q9UHN1,604983,ENSG00000256525
CEACAM7,Q14002,619160,ENSG00000007306
N6AMT1,Q9Y5N5,614553,ENSG00000156239
ASF1B,Q9NVP2,609190,ENSG00000105011
ASF1A,Q9Y294,609189,ENSG00000111875
DBP,Q10586,124097,ENSG00000105516
TEF,Q10587,188595,ENSG00000167074
RAB18,Q9NP72-2,602207,ENSG00000099246
SPANXB1,Q9NS25,300669,ENSG00000227234
SPANXA1,Q9NS26,300305,ENSG00000198021
SPANXC,Q9NY87,300330,ENSG00000198573
WDR61,Q9GZS3,609540,ENSG00000140395
BOLA1,Q9Y3E2,613181,ENSG00000178096
PVR,P15151,173850,ENSG00000073008
BSCL2,Q96G97-4,606158,ENSG00000168000
SYCP1,Q15431,602162,ENSG00000198765
LY6K,Q17RY6,615093,ENSG00000160886
TSPAN5,P62079,613136,ENSG00000168785
SERPIND1,P05546,142360,ENSG00000099937
BBS7,Q8IWZ6,607590,ENSG00000138686
STYK1,Q6J9G0,611433,ENSG00000060140
ISOC2,Q96AB3,612928,ENSG00000063241
NDUFS8,O00217,602141,ENSG00000110717
CNRIP1,Q96F85,618538,ENSG00000119865
NDOR1,Q9UHB4-2,606073,ENSG00000188566
SPRTN,Q9H040,616086,ENSG00000010072
TIMP1,P01033,305370,ENSG00000102265
IL17RA,Q96F46,605461,ENSG00000177663
PSME3,P61289-2,605129,ENSG00000131467
SYPL1,Q16563,616665,ENSG00000008282
UPK1B,O75841,602380,ENSG00000114638
CYBRD1,Q53TN4,605745,ENSG00000071967
NDUFC1,O43677,603844,ENSG00000109390
LAPTM4A,Q15012,618837,ENSG00000068697
CERS4,Q9HA82,615334,ENSG00000090661
MAF1,Q9H063,610210,ENSG00000179632
VHL,P40337,608537,ENSG00000134086
SLC39A8,Q9C0K1-3,608732,ENSG00000138821
HMGA2,P52926,600698,ENSG00000149948
CA5A,P35218,114761,ENSG00000174990
SNRPD1,P62314,601063,ENSG00000167088
CYB5A,P00167,613218,ENSG00000166347
PLCXD1,Q9NUJ7,300974,ENSG00000182378
UNC93B1,Q9H1C4,608204,ENSG00000110057
UBE2H,P62256,601082,ENSG00000186591
DCDC1,M0R2J8,608062,ENSG00000170959
TMEM45A,Q9NWC5,616928,ENSG00000181458
FAM20C,Q8IXL6,611061,ENSG00000177706
WDR26,Q9H7D7,617424,ENSG00000162923
WDR26,Q9H7D7-2,617424,ENSG00000162923
ASB1,Q9Y576,605758,ENSG00000065802
UST,Q9Y2C2,610752,ENSG00000111962
GID4,Q8IVV7,617699,ENSG00000141034
KCNB1,Q14721,600397,ENSG00000158445
NKIRAS1,Q9NYS0,604496,ENSG00000197885
RASSF6,Q6ZTQ3,612620,ENSG00000169435
RNF170,Q96K19,614649,ENSG00000120925
APOA2,P02652,107670,ENSG00000158874
PDGFC,Q9NRA1,608452,ENSG00000145431
TM7SF3,Q9NS93,605181,ENSG00000064115
CLEC3B,P05452,187520,ENSG00000163815
B3GALT5,Q9Y2C3,604066,ENSG00000183778
ALG6,Q9Y672,604566,ENSG00000088035
BMP4,P12644,112262,ENSG00000125378
ABCD4,O14678,603214,ENSG00000119688
KCNN4,O15554,602754,ENSG00000104783
TKTL1,P51854,300044,ENSG00000007350
PHACTR3,Q96KR7,608725,ENSG00000087495
TMEM205,Q6UW68,613771,ENSG00000105518
SNF8,Q96H20,610904,ENSG00000159210
SRA1,Q9HD15,603819,ENSG00000213523
GPR89B,P0CG08,612806,ENSG00000188092
EVI2A,P22794-2,158380,ENSG00000126860
SCO2,O43819,604272,ENSG00000284194
RPL35,P42766,618315,ENSG00000136942
ITFG1,Q8TB96,611803,ENSG00000129636
URM1,Q9BTM9-2,612693,ENSG00000167118
RUNX2,I3L0L0,600211,ENSG00000124813
RUNX2,Q13950,600211,ENSG00000124813
RUNX3,Q13761-2,600210,ENSG00000020633
ONECUT2,O95948,604894,ENSG00000119547
CYBA,P13498,608508,ENSG00000051523
C9orf72,Q96LT7,614260,ENSG00000147894
ILDR1,Q86SU0,609739,ENSG00000145103
MEOX2,P50222,600535,ENSG00000106511
GYG1,P46976,603942,ENSG00000163754
PTPN11,Q06124,176876,ENSG00000179295
CCS,O14618,603864,ENSG00000173992
SIGLEC12,Q96PQ1,606094,ENSG00000254521
YPEL5,P62699,609726,ENSG00000119801
JDP2,Q8WYK2-2,608657,ENSG00000140044
TPK1,Q9H3S4,606370,ENSG00000196511
TOB1,P50616,605523,ENSG00000141232
SLC37A2,Q8TED4-2,619136,ENSG00000134955
SLC37A1,P57057,608094,ENSG00000160190
MUC19,Q7Z5P9,612170,ENSG00000205592
COMMD1,Q8N668,607238,ENSG00000173163
EMP3,P54852,602335,ENSG00000142227
MMRN1,Q13201,601456,ENSG00000138722
APOC2,P02655,608083,ENSG00000234906
FAM210B,Q96KR6,618722,ENSG00000124098
SH3BGRL2,Q9UJC5,615678,ENSG00000198478
PRNP,P04156,176640,ENSG00000171867
RHBDD2,Q6NTF9,615203,ENSG00000005486
NPY,P01303,162640,ENSG00000122585
BCDIN3D,Q7Z5W3,619601,ENSG00000186666
PPP1R1A,Q13522,613246,ENSG00000135447
GPRC5B,Q9NZH0,605948,ENSG00000167191
PRELID1,Q9Y255,605733,ENSG00000169230
PRSS8,Q16651,600823,ENSG00000052344
MTRF1L,Q9UGC7,613542,ENSG00000112031
MGAT4A,Q9UM21,604623,ENSG00000071073
PYGO1,Q9Y3Y4,606902,ENSG00000171016
ETF1,P62495,600285,ENSG00000120705
SLC5A1,P13866,182380,ENSG00000100170
TMCO1,Q9UM00,614123,ENSG00000143183
ITIH4,Q14624,600564,ENSG00000055955
MZT1,Q08AG7,613448,ENSG00000204899
MIIP,Q5JXC2,608772,ENSG00000116691
TIMM23,O14925,605034,ENSG00000265354
CASD1,Q96PB1,611686,ENSG00000127995
SLC39A10,Q9ULF5,608733,ENSG00000196950
CDKN1C,P49918-2,600856,ENSG00000129757
HLA-DQA1,P01909,146880,ENSG00000196735
HLA-DQA1,E9PMV2,146880,ENSG00000196735
HLA-DPA1,P20036,142880,ENSG00000231389
HLA-DRA,P01903,142860,ENSG00000204287
LIPC,P11150,151670,ENSG00000166035
CRYL1,Q9Y2S2-2,609877,ENSG00000165475
TXNL4B,Q9NX01,617722,ENSG00000140830
GNPNAT1,Q96EK6,616510,ENSG00000100522
CBY1,Q9Y3M2,607757,ENSG00000100211
METRNL,Q641Q3,616241,ENSG00000176845
PON2,Q15165-1,602447,ENSG00000105854
CD300A,Q9UGN4,606790,ENSG00000167851
MPZ,P25189-2,159440,ENSG00000158887
LSM4,Q9Y4Z0,607284,ENSG00000130520
LYPD1,Q8N2G4-2,610450,ENSG00000150551
NDUFS6,O75380,603848,ENSG00000145494
NDUFA6,P56556,602138,ENSG00000184983
SPINK4,O60575,613929,ENSG00000122711
GULP1,Q9UBP9,608165,ENSG00000144366
SLC30A6,Q6NXT4-2,611148,ENSG00000152683
TTYH2,Q9BSA4,608855,ENSG00000141540
NR1D1,P20393,602408,ENSG00000126368
GSTA4,O15217,605450,ENSG00000170899
HDAC8,Q9BY41,300269,ENSG00000147099
MFSD8,Q8NHS3,611124,ENSG00000164073
EFNA5,P52803,601535,ENSG00000184349
NDUFB4,O95168,603840,ENSG00000065518
ZDHHC7,Q9NXF8,614604,ENSG00000153786
ERGIC1,Q969X5,617946,ENSG00000113719
LAT,B7WPI0,602354,ENSG00000213658
TRAM2,Q15035,608485,ENSG00000065308
MRPS7,Q9Y2R9,611974,ENSG00000125445
UFM1,P61960,610553,ENSG00000120686
HSD17B13,Q7Z5P4,612127,ENSG00000170509
NTNG1,Q9Y2I2,608818,ENSG00000162631
KLHL14,Q9P2G3,613772,ENSG00000197705
TOMM6,Q96B49,616168,ENSG00000214736
TMEM129,A0AVI4,615975,ENSG00000168936
PTP4A3,O75365,606449,ENSG00000184489
HABP2,Q14520,603924,ENSG00000148702
CERS6,Q6ZMG9-2,615336,ENSG00000172292
CERS5,Q8N5B7,615335,ENSG00000139624
SULT1B1,O43704,608436,ENSG00000173597
LGALS9,O00182,601879,ENSG00000168961
SHISA2,Q6UWI4,617324,ENSG00000180730
SHQ1,Q6PI26,613663,ENSG00000144736
NOP10,Q9NPE3,606471,ENSG00000182117
FKBP1B,P68106,600620,ENSG00000119782
FKBP1A,Q5W0X3,186945,ENSG00000088832
SERPINC1,P01008,107300,ENSG00000117601
CD79B,P40259-3,147245,ENSG00000007312
IP6K2,Q9UHH9,606992,ENSG00000068745
ODC1,P11926,165640,ENSG00000115758
CHIC2,Q9UKJ5,604332,ENSG00000109220
SSR4,P51571,300090,ENSG00000180879
RPL15,P61313,604174,ENSG00000174748
USB1,Q9BQ65,613276,ENSG00000103005
AP4S1,Q9Y587,607243,ENSG00000100478
SGSM2,O43147-2,611418,ENSG00000141258
SGSM1,Q2NKQ1,611417,ENSG00000167037
FBXO22,Q8NEZ5,609096,ENSG00000167196
IGF2,P01344-3,147470,ENSG00000167244
DAZAP2,Q15038,607431,ENSG00000183283
SDCBP2,Q9H190,617358,ENSG00000125775
VDAC2,P45880,193245,ENSG00000165637
MPLKIP,Q8TAP9,609188,ENSG00000168303
ADM,P35318,103275,ENSG00000148926
MAEL,Q96JY0,611368,ENSG00000143194
CC2D2A,Q9P2K1,612013,ENSG00000048342
ARL6IP1,Q15041,607669,ENSG00000170540
RPS15A,P62244,603674,ENSG00000134419
DUSP14,O95147,606618,ENSG00000276023
SRP9,P49458,600707,ENSG00000143742
TBX1,O43435-3,602054,ENSG00000184058
TMEM47,Q9BQJ4,300698,ENSG00000147027
NCCRP1,Q6ZVX7,615901,ENSG00000188505
B3GALNT2,Q8NCR0,610194,ENSG00000162885
AP2S1,P53680,602242,ENSG00000042753
TPH1,P17752-2,191060,ENSG00000129167
TRAPPC2,P0DI81-3,300202,ENSG00000196459
TRAIP,Q9BWF2,605958,ENSG00000183763
FAM3B,P58499-2,608617,ENSG00000183844
CCL20,P78556,601960,ENSG00000115009
NDUFA12,Q9UI09,614530,ENSG00000184752
WDR20,Q8TBZ3-2,617741,ENSG00000140153
SLC16A2,P36021,300095,ENSG00000147100
HBA1,P69905,141800,ENSG00000206172
HBZ,P02008,142310,ENSG00000130656
COA3,Q9Y2R0,614775,ENSG00000183978
ATPAF2,Q8N5M1,608918,ENSG00000171953
SPHKAP,Q2M3C7,611646,ENSG00000153820
KCNK1,O00180,601745,ENSG00000135750
SUMO1,P63165,601912,ENSG00000116030
SLC2A2,P11168,138160,ENSG00000163581
SNRPD3,P62318,601062,ENSG00000100028
POP5,Q969H6,609992,ENSG00000167272
UPK3B,A6NHH5,611887,ENSG00000243566
APEX2,Q9UBZ4,300773,ENSG00000169188
DCTN5,Q9BTE1,612962,ENSG00000166847
KCNN3,Q9UGI6,602983,ENSG00000143603
ALG12,Q9BV10,607144,ENSG00000182858
CYP1A2,P05177-2,124060,ENSG00000140505
RHAG,Q02094,180297,ENSG00000112077
RABIF,P47224,603417,ENSG00000183155
GPX3,P22352,138321,ENSG00000211445
MAP1LC3A,Q9H492-2,601242,ENSG00000101460
TGFA,P01135,190170,ENSG00000163235
HAL,P42357,609457,ENSG00000084110
ADIPOR2,Q86V24,607946,ENSG00000006831
TMEM14C,Q9P0S9,615318,ENSG00000111843
MYOZ2,Q9NPC6,605602,ENSG00000172399
MRPS24,Q96EL2,611986,ENSG00000062582
COQ7,Q99807,601683,ENSG00000167186
LGALS3,P17931,153619,ENSG00000131981
CITED2,Q99967,602937,ENSG00000164442
SPRR3,Q9UBC9,182271,ENSG00000163209
NPHP4,O75161,607215,ENSG00000131697
GTSF1,Q8WW33,617484,ENSG00000170627
HSPB2,Q16082,602179,ENSG00000170276
EMX1,Q04741,600034,ENSG00000135638
EMX2,Q04743,600035,ENSG00000170370
SLC35C2,Q9NQQ7,619530,ENSG00000080189
IL10RB,Q08334,123889,ENSG00000243646
PLD4,F5H2B5,618488,ENSG00000166428
HSBP1,O75506,604553,ENSG00000230989
SFR1,Q86XK3-2,616527,ENSG00000156384
PDS5A,Q29RF7,613200,ENSG00000121892
PCDHGB2,Q9Y5G2,606300,ENSG00000253910
PCDHGB1,Q9Y5G3,606299,ENSG00000254221
PCDHGB5,Q9Y5G0,606302,ENSG00000276547
PCDHB8,Q9UN66,606334,ENSG00000120322
PCDHB10,Q9UN67,606336,ENSG00000120324
PCDHB13,Q9Y5F0,606339,ENSG00000187372
PCDHB2,Q9Y5E7,606328,ENSG00000112852
PCDHB14,Q9Y5E9,606340,ENSG00000120327
PCDHB11,Q9Y5F2,606337,ENSG00000197479
PCDHB5,Q9Y5E4,606331,ENSG00000113209
PCDHB4,Q9Y5E5,606330,ENSG00000081818
PCDHB6,Q9Y5E3,606332,ENSG00000113211
PCDHB7,Q9Y5E2,606333,ENSG00000113212
PCDHB16,Q9NRJ7,606345,ENSG00000272674
PCDHGB7,Q9Y5F8,606304,ENSG00000254122
PCDHGC3,Q9UN70,603627,ENSG00000240184
PDS5B,Q9NTI5,605333,ENSG00000083642
PDS5B,A9IYQ1,605333,ENSG00000083642
PCDHGB3,Q9Y5G1,606301,ENSG00000262209
PCDHGA10,Q9Y5H3,606297,ENSG00000253846
PCDHGA11,Q9Y5H2,606298,ENSG00000253873
PCDHGC4,Q9Y5F7,606305,ENSG00000242419
TMBIM6,P55061,600748,ENSG00000139644
ECEL1,O95672,605896,ENSG00000171551
IL2RG,P31785,308380,ENSG00000147168
DNAL4,O96015,610565,ENSG00000100246
DDIT4,Q9NX09,607729,ENSG00000168209
RNF135,Q8IUD6,611358,ENSG00000181481
BAX,Q07812-2,600040,ENSG00000087088
TP53I11,O14683,617867,ENSG00000175274
CDH23,Q9H251-8,605516,ENSG00000107736
PEX11A,O75192,603866,ENSG00000166821
B9D1,Q9UPM9,614144,ENSG00000108641
COX7C,P15954,603774,ENSG00000127184
AKTIP,Q9H8T0-2,608483,ENSG00000166971
SLC25A44,Q96H78,610824,ENSG00000160785
ACCS,Q96QU6,608405,ENSG00000110455
PAQR4,Q8N4S7,614578,ENSG00000162073
SLC15A2,Q16348,602339,ENSG00000163406
RNF166,Q96A37,617178,ENSG00000158717
GPR39,O43194,602886,ENSG00000183840
ELK3,P41970,600247,ENSG00000111145
CNTN6,Q9UQ52,607220,ENSG00000134115
BAK1,Q16611,600516,ENSG00000030110
LAG3,P18627,153337,ENSG00000089692
ENPP5,Q9UJA9,617001,ENSG00000112796
SNRPC,P09234,603522,ENSG00000124562
IL1RN,P18510-3,147679,ENSG00000136689
CERCAM,Q5T4B2,616626,ENSG00000167123
NDUFA4,O00483,603833,ENSG00000189043
TYROBP,O43914,604142,ENSG00000011600
TOMM7,Q9P0U1,607980,ENSG00000196683
CLN5,O75503,608102,ENSG00000102805
TMEM38B,Q9NVV0,611236,ENSG00000095209
SLC25A35,Q3KQZ1,610818,ENSG00000125434
FMOD,Q06828,600245,ENSG00000122176
PIGW,Q7Z7B1,610275,ENSG00000277161
HCAR2,Q8TDS4,609163,ENSG00000182782
ACOT13,Q9NPJ3,615652,ENSG00000112304
RAB40C,Q96S21,619551,ENSG00000197562
FJX1,Q86VR8,612206,ENSG00000179431
FA2H,Q7L5A8,611026,ENSG00000103089
SDC3,O75056,186357,ENSG00000162512
WT1,P19544-7,607102,ENSG00000184937
F7,P08709,613878,ENSG00000057593
VASH1,Q7L8A9,609011,ENSG00000071246
POP7,O75817,606113,ENSG00000172336
LGR6,Q9HBX8,606653,ENSG00000133067
TFF3,Q07654-2,600633,ENSG00000160180
NR2C2AP,Q86WQ0,608719,ENSG00000184162
LGR5,O75473,606667,ENSG00000139292
TOMM22,Q9NS69,607046,ENSG00000100216
CACFD1,Q9UGQ2,613104,ENSG00000160325
MPZL3,Q6UWV2,611707,ENSG00000160588
LEPROT,O15243,613461,ENSG00000213625
MEF2B,Q02080-2,600661,ENSG00000213999
LSM3,P62310,607283,ENSG00000170860
IMMP2L,Q96T52,605977,ENSG00000184903
SLC35A2,P78381,314375,ENSG00000102100
SLC35A3,Q9Y2D2-2,605632,ENSG00000117620
CAMLG,P49069,601118,ENSG00000164615
COL25A1,Q9BXS0,610004,ENSG00000188517
SNRPE,P62304,128260,ENSG00000182004
TSEN15,Q8WW01,608756,ENSG00000198860
FKBP2,P26885,186946,ENSG00000173486
DCTN6,O00399,612963,ENSG00000104671
DESI1,Q6ICB0,614637,ENSG00000100418
TRIB1,Q96RU8,609461,ENSG00000173334
SPN,P16150,182160,ENSG00000197471
LGALSL,Q3ZCW2,617902,ENSG00000119862
SMOX,Q9NWM0-6,615854,ENSG00000088826
SS18,Q15532,600192,ENSG00000141380
VAMP8,Q9BV40,603177,ENSG00000118640
BEX1,Q9HBH7,300690,ENSG00000133169
BEX2,Q9BXY8-2,300691,ENSG00000133134
VSIG1,Q86XK7-2,300620,ENSG00000101842
COQ3,Q9NZJ6,605196,ENSG00000132423
OTC,P00480,300461,ENSG00000036473
STRADB,Q9C0K7,607333,ENSG00000082146
TAF1D,Q9H5J8,612823,ENSG00000166012
GOLT1B,Q9Y3E0,615078,ENSG00000111711
MED20,Q9H944,612915,ENSG00000124641
NIP7,Q9Y221,619204,ENSG00000132603
OVOL2,Q9BRP0,616441,ENSG00000125850
ZNF236,J9JID5,604760,ENSG00000130856
NRGN,Q92686,602350,ENSG00000154146
SGPP2,Q8IWX5,612827,ENSG00000163082
AGTRAP,Q6RW13,608729,ENSG00000177674
ZMAT3,Q9HA38,606452,ENSG00000172667
CYB561A3,Q8NBI2-2,618757,ENSG00000162144
DHRSX,Q8N5I4,301034,ENSG00000169084
CAPNS1,P04632,114170,ENSG00000126247
IER5,Q5VY09,607177,ENSG00000162783
CRTC2,Q53ET0,608972,ENSG00000160741
ICAM2,P13598,146630,ENSG00000108622
FAM167A,Q96KS9,610085,ENSG00000154319
SUCLG1,P53597,611224,ENSG00000163541
COX7A2,P14406,123996,ENSG00000112695
DERL1,Q9BUN8,608813,ENSG00000136986
CDC42SE2,Q9NRR3,619457,ENSG00000158985
TMEM163,Q8TC26,618978,ENSG00000152128
DPAGT1,Q9H3H5,191350,ENSG00000172269
NFKBIZ,Q9BYH8,608004,ENSG00000144802
SLC22A3,O75751,604842,ENSG00000146477
CRIPT,Q9P021,604594,ENSG00000119878
SUPT3H,O75486,602947,ENSG00000196284
SAMD12,Q8N8I0,618073,ENSG00000177570
CTSH,P09668,116820,ENSG00000103811
MMP16,P51512,602262,ENSG00000156103
TRMT112,Q9UI30,618630,ENSG00000173113
CUTA,O60888-2,616953,ENSG00000112514
RPL27A,P46776,603637,ENSG00000166441
ITGB1BP1,O14713,607153,ENSG00000119185
PRR5L,Q6MZQ0,611728,ENSG00000135362
GINS3,Q9BRX5,610610,ENSG00000181938
BAD,Q92934,603167,ENSG00000002330
MYOG,P15173,159980,ENSG00000122180
CD58,P19256,153420,ENSG00000116815
TTC9,Q92623,610488,ENSG00000133985
DNAJC30,Q96LL9,618202,ENSG00000176410
SLC35G2,Q8TBE7,617812,ENSG00000168917
CCDC28A,Q8IWP9,615353,ENSG00000024862
LIF,P15018,159540,ENSG00000128342
SLC11A2,P49281-3,600523,ENSG00000110911
FXN,Q16595,606829,ENSG00000165060
CD79A,P11912,112205,ENSG00000105369
SLC10A7,Q0GE19,611459,ENSG00000120519
NDUFB3,O43676,603839,ENSG00000119013
PLP1,P60201,300401,ENSG00000123560
CHRNA5,P30532,118505,ENSG00000169684
FAM89B,Q8N5H3,616128,ENSG00000176973
NEUROD1,Q13562,601724,ENSG00000162992
NEUROD2,Q15784,601725,ENSG00000171532
ANG,P03950,105850,ENSG00000214274
MKS1,Q9NXB0,609883,ENSG00000011143
TNFSF15,O95150,604052,ENSG00000181634
SLC36A1,Q7Z2H8,606561,ENSG00000123643
CHMP1B,Q7LBR1,606486,ENSG00000255112
LSM6,P62312,607286,ENSG00000164167
PRR16,Q569H4,615931,ENSG00000184838
TRPV4,Q9HBA0,605427,ENSG00000111199
SCHIP1,Q9P0W5-5,619206,ENSG00000151967
GPC3,P51654,300037,ENSG00000147257
SC5D,O75845,602286,ENSG00000109929
MT-ND1,P03886,516000,ENSG00000198888
EBI3,Q14213,605816,ENSG00000105246
ASCL2,Q99929,601886,ENSG00000183734
ASCL1,P50553,100790,ENSG00000139352
GDF6,Q6KF10,601147,ENSG00000156466
TET3,O43151,613555,ENSG00000187605
KLK14,Q9P0G3,606135,ENSG00000129437
UBASH3B,Q8TF42,609201,ENSG00000154127
MZT2A,Q6P582,613449,ENSG00000173272
LY96,Q9Y6Y9,605243,ENSG00000154589
PLCXD3,Q63HM9,617016,ENSG00000182836
COPS5,Q92905,604850,ENSG00000121022
CDKN3,Q16667,123832,ENSG00000100526
YIPF1,Q9Y548,617521,ENSG00000058799
KLK7,P49862,604438,ENSG00000169035
